,super_opeid,name_x,type_x,tier_x,iclevel_x,region_x,barrons,exp_instr_pc_2013,hbcu,ipeds_enrollment_2013,sticker_price_2013,public,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,endowment_pc_2000,exp_instr_2012,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,k_median_nozero_adjusted,staircase_score,upward_mobility_score,downward_mobility_score,shoots_and_ladders,sticker_price_preds,tech_school,social_eliteness_score,UMS_prediction,rejection_rate_preds,LinReg_Predict_UM_Score,upward_mobility_bucket,um_bucket_level,um_bucket_pred_class,LogReg_Predicted_Class,um_bucket_pred_proba_class1,um_bucket_pred_proba_class2,um_bucket_pred_proba_class3,um_bucket_pred_proba_class4,um_bucket_pred_proba_class5,um_bucket_pred_class_knn,KNN_Predicted_Class,um_bucket_pred_proba_knn_class1,um_bucket_pred_proba_knn_class2,um_bucket_pred_proba_knn_class3,um_bucket_pred_proba_knn_class4,um_bucket_pred_proba_knn_class5,RF_Regressor_Predicted_UM_Score,Predicted_RF_Class,RF_Pred_Class1,RF_Pred_Class2,RF_Pred_Class3,RF_Pred_Class4,RF_Pred_Class5,RF_Regressor_Predicted,bang4buck
22,3229,Albright College,2,6,1,1,4,9063.4053,0,2349,38220.0,0,0.537109375,6340.0,,19711.0,0.37689999,,"$20,909,064 ",0.023726853,0.06886573900000001,0.027777778,8.152174,35.054348,0.0,6.25,0.0,14.945651999999999,35.597823999999996,0.0,50101.41987829615,0.06997532799999998,1.0582235225,-0.297545033375,0.760678489125,38220.0,0,0.85142629,0.8217294279262574,0.37689999,1.017976634294326,Good,4,4,4,0.006660921576971727,0.09882502983924132,0.4036839159308583,0.44001172316327414,0.05081840948965457,4,4,0.0,0.0,0.4,0.52,0.08,1.0533238121026707,4,0.0,0.01,0.11777777777777777,0.8544444444444445,0.017777777777777778,1.0410699999183426,0.2768769027995814
23,3806,Alderson Broaddus University,2,6,1,3,4,6949.6162,0,1052,22740.0,0,0.45751634,4924.0,960.0,13431.0,0.5679,,"$5,641,693 ",0.031746034,0.038961037999999996,0.008658009,4.2553190999999995,6.3829789,53.19149,2.8368794999999998,0.0,24.822695,8.510638199999999,0.0,43505.80781414994,0.29329021,0.8181743858333335,-0.39802309808333336,0.4201512877500001,22740.0,0,0.436741033,0.8217294279262574,0.5679,0.8104325079227696,Medium,3,3,3,0.1846349103879003,0.2282995374728514,0.4709886132093784,0.110486343632986,0.005590595296883872,3,3,0.04,0.2,0.56,0.2,0.0,0.8190402865543889,3,0.015555555555555555,0.09111111111111111,0.8355555555555556,0.05333333333333334,0.0044444444444444444,0.7818567373589064,0.359795244429786
24,2668,Alfred University,2,6,1,1,3,9391.0098,0,1960,26106.0,0,0.621621622,6408.0,1055.0,11715.0,0.30199999,,"$22,682,893 ",0.012490815,0.05143277,0.040411461,8.333333,29.513889000000002,0.69444442,4.8611112,3.8194443999999996,18.75,34.027778999999995,0.0,36182.75607958733,-0.01393042600000001,0.95327609875,-0.36652132666666665,0.5867547720833333,26106.0,0,0.888229895,0.8217294279262574,0.30199999,1.010479514319578,Medium,3,3,3,0.0029521499489865324,0.06564206400075877,0.5091363238020453,0.3695782004922777,0.05269126175593166,4,4,0.0,0.0,0.44,0.52,0.04,0.9469945976871348,3,0.0,0.006666666666666667,0.88,0.10888888888888888,0.0044444444444444444,0.9519087262456909,0.36515594068413393
25,1111,Allan Hancock College,1,9,2,4,999,2209.3928,0,10885,1346.0,1,0.268689057,7896.0,,4884.0,,175.93997,"$23,577,054 ",0.048802644000000006,0.033278283,0.27704376,6.3626723,9.1198301,19.088017,35.737010999999995,20.572641,4.9840932,2.2269354,1.9088017,25594.80894015862,-0.05578904999999995,0.6566302758333332,-0.6291673220833333,0.027462953749999963,1346.0,0,0.5550850295,0.8217294279262574,0.2970073242918769,0.6140456918547085,Below Average,2,2,2,0.08476545236920065,0.6904484613472798,0.2194055430419204,0.004920500888908903,0.00046004235269037145,2,2,0.04,0.76,0.2,0.0,0.0,0.6512584882255382,2,0.006666666666666667,0.91,0.08333333333333333,0.0,0.0,0.6375730441898462,4.878382435611688
26,2057,Allegany College Of Maryland,1,9,2,3,999,3524.9106,0,3191,6420.0,1,0.180672269,5041.0,,8180.0,,2152.2119,"$13,427,326 ",0.003858025,0.032407407,0.008873457,0.0,21.311476000000003,38.797813,22.040073,3.6429873,6.739526299999999,2.9143898,4.5537343,27341.964965727337,0.12827155900000003,0.6196615945833333,-0.57994476375,0.039716830833333217,6420.0,0,0.39530056550000003,0.8217294279262574,0.3022826078219053,0.46692744054744917,Below Average,2,2,2,0.3955258634705907,0.5231781980203412,0.0800447166064425,0.0011365207053094107,0.00011470119731624125,2,2,0.4,0.56,0.04,0.0,0.0,0.5862546760838724,2,0.13333333333333333,0.8588888888888889,0.0077777777777777776,0.0,0.0,0.5857082470935939,0.9652049759865003
27,3230,Allegheny College,2,6,1,1,3,10659.741000000002,0,2161,40660.0,0,0.791738382,8108.0,1160.0,17619.0,0.3513,,"$22,385,117 ",0.013655462,0.023109243999999998,0.011029411999999999,14.975845000000001,0.0,0.0,0.9661835999999999,0.0,37.68116,46.376812,0.0,54462.47464503043,-0.05773281599999998,1.2154104895833335,-0.3006278041666667,0.9147826854166669,40660.0,0,1.058105965,0.8217294279262574,0.3513,1.23579511616193,Good,4,4,4,0.0003424246255084627,0.041800844777501955,0.15015515351254255,0.5182329304476389,0.28946864663680816,4,4,0.0,0.04,0.12,0.64,0.2,1.2336713462476951,4,0.0,0.0044444444444444444,0.017777777777777778,0.8388888888888889,0.1388888888888889,1.2481629087246708,0.2989204352147894
28,1901,Allen County Community College,1,9,2,2,999,1922.2347,0,2852,2784.0,1,0.228571429,4879.0,,4287.0,,1368.6514,"$5,532,044 ",0.009146341,0.035569105,0.019308943000000002,4.0880504,13.207547,37.421383,18.238995000000003,0.94339621,9.7484274,15.723270000000001,0.62893081,36008.91861761427,-0.020613530000000005,0.5477497391666666,-0.48485534524999996,0.06289439391666662,2784.0,0,0.5068499845,0.8217294279262574,0.29991673865916907,0.541111260436937,Below Average,2,2,2,0.13200177543238686,0.6902270011959403,0.17511655123637965,0.002322856039018072,0.00033181609627528995,2,2,0.16,0.8,0.04,0.0,0.0,0.5533316021263863,2,0.09444444444444444,0.8911111111111111,0.014444444444444444,0.0,0.0,0.55107730886187,1.9674918791906126
29,2236,Alma College,2,6,1,2,3,7606.71,0,1419,34585.0,0,0.611764706,7256.0,1023.0,14985.0,0.32089999,,"$13,821,379 ",0.012065293999999999,0.015613911000000001,0.017743081,16.245487,14.440434,9.386282000000001,0.0,0.0,27.075813,32.851986,0.0,55319.14893617021,-0.09283739999999993,0.9164418787499999,-0.31126452475,0.605177354,34585.0,0,0.983520885,0.8217294279262574,0.32089999,1.0775474218895447,Medium,3,4,4,0.002382791764980522,0.091852089291331,0.351261245924838,0.47415175031884754,0.08035212270000298,4,4,0.0,0.0,0.36,0.48,0.16,0.9658930138679293,3,0.0,0.028888888888888888,0.7777777777777778,0.15666666666666668,0.03666666666666667,1.0695312161750703,0.2649824718085875
30,2237,Alpena Community College,1,9,2,2,999,4120.645,0,1712,5880.0,1,0.272277228,8218.0,,1688.0,,212.58931,"$8,185,445 ",0.0037776579999999997,0.005396654,0.004856989,0.96463019,15.434084,18.006432,16.398714000000002,9.3247595,10.289389,14.469454,15.112539000000002,38857.78275475924,0.13282168000000003,0.61841179775,-0.479757259375,0.13865453837499997,5880.0,0,0.439661338,0.8217294279262574,0.33802902355083325,0.5780088716170209,Below Average,2,2,2,0.14747821372075706,0.735761591850391,0.11247006566925805,0.002533803286619438,0.001756325472974386,2,2,0.12,0.76,0.12,0.0,0.0,0.5982800497873171,2,0.08,0.8411111111111111,0.07555555555555556,0.0022222222222222222,0.0011111111111111111,0.5991998199853845,1.0517207444727892
31,30321,Altamaha Technical College,1,9,2,3,999,4078.1951,0,1244,,1,0.52866242,4092.0,,4734.0,,,"$6,330,721 ",0.0036036040000000003,0.30810812,0.02972973,0.0,17.667845,15.901060000000001,0.0,0.0,7.067137700000001,0.0,59.36395600000001,19188.59649122807,0.14725506100000002,0.39421890491666667,-0.758626415625,-0.3644075107083333,7202.733333333334,1,0.1859520835,0.8217294279262574,0.3132903664781254,0.46360723789890856,Worst,1,1,1,0.6849345943997031,0.25654594313338874,0.043790706848705896,0.013977283314412154,0.0007514723037901276,1,1,0.68,0.24,0.08,0.0,0.0,0.40074950256038977,1,0.8755555555555555,0.09444444444444444,0.03,0.0,0.0,0.39833762517566923,0.5473184785174147
32,3233,Alvernia University,2,6,1,1,4,4766.6045,0,2371,30080.0,0,0.513245033,6152.0,970.0,22382.0,0.2238,,"$13,447,326 ",0.01674808,0.079553388,0.03349616,0.0,29.896908000000003,30.584191999999998,0.68728524,9.6219931,11.340206,17.869415,0.0,45740.36511156186,0.04794195399999997,1.0920949479166666,-0.3483903921666666,0.7437045557499999,30080.0,0,0.76629423,0.8217294279262574,0.2238,0.9762367517598882,Good,4,3,3,0.012233470120319324,0.08409973929632641,0.5378252744660946,0.30679960818421825,0.05904190793304131,3,3,0.0,0.08,0.6,0.28,0.04,1.026526526849003,4,0.006666666666666667,0.01888888888888889,0.28888888888888886,0.6811111111111111,0.0044444444444444444,0.9075650540579029,0.36306348002548755
33,3832,Alverno College,2,6,1,2,5,5073.4673,0,1862,24434.0,0,0.385185185,5550.0,,13140.0,0.2113,,"$13,021,947 ",0.021017699,0.25829646,0.082411505,6.1068702,30.152671999999995,16.412214000000002,1.1450381,3.0534351,5.7251905999999995,37.404579,0.0,36430.06263048017,0.10316074800000005,0.7467733000000001,-0.442990792875,0.3037825071250001,24434.0,0,0.5444280685,0.8217294279262574,0.2113,0.7571482129788268,Medium,3,3,3,0.03771824909188029,0.13276825747958673,0.6383007220307355,0.18957947113285079,0.001633300264946639,3,3,0.0,0.12,0.88,0.0,0.0,0.7642808317581145,3,0.0022222222222222222,0.07222222222222222,0.9111111111111111,0.013333333333333334,0.0011111111111111111,0.7607847577351131,0.30562875501350584
34,3539,Alvin Community College,1,9,2,3,999,3108.7515,0,5118,2566.0,1,0.123595506,6142.0,,6638.0,,,"$16,633,668 ",0.012824011000000001,0.08376535,0.17135061,0.20533881,18.891171,15.811089,21.971252,5.1334705000000005,26.694046000000004,1.8480493000000002,9.4455853,46002.19058050384,-0.14544098700000005,0.7701317129166667,-0.5241621854166666,0.24596952750000012,2566.0,0,0.772719223,0.8217294279262574,0.2502126077737522,0.7208227383890137,Medium,3,2,2,0.04377036810499741,0.6729440961367629,0.2742988511944942,0.00626779404857957,0.002718890515165997,2,2,0.24,0.6,0.16,0.0,0.0,0.7385269486326059,3,0.016666666666666666,0.21888888888888888,0.7633333333333333,0.0011111111111111111,0.0,0.7460685869637015,3.001292723759418
35,3540,Amarillo College,1,9,2,3,999,2987.7578,0,10873,2898.0,1,0.15294117599999998,6005.0,,5234.0,,257.55997,"$32,665,665 ",0.034789838,0.035264783,0.18701021,3.4744842000000005,9.771987,37.676437,8.6862106,6.731813400000001,18.023888,1.3029315000000001,14.332248000000002,38225.629791894855,0.11145074000000002,0.6357655245833334,-0.546252215,0.08951330958333337,2898.0,0,0.4752713175,0.8217294279262574,0.2239128844125017,0.6062557136613154,Below Average,2,2,2,0.16601907204154268,0.6448076672901099,0.1823270724068493,0.005797861794131477,0.0010483264673666213,2,2,0.12,0.68,0.2,0.0,0.0,0.6429144251031409,2,0.028888888888888888,0.9344444444444444,0.03666666666666667,0.0,0.0,0.6382545132788853,2.193807883310329
36,22418,"American Career College of Los Angeles, CA",3,11,2,4,999,10667.995,0,3736,,0,0.619444444,5222.0,,25014.313,,,"$17,289,410 ",0.10701374,0.33044106,0.44757771,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20764.239365537134,0.47083980699999994,0.48489047012500003,-0.5673711475833334,-0.08248067745833337,30315.998066666667,0,0.1754222775,0.48172032780755625,0.16944890388354192,0.5940810311628133,Worst,1,1,1,0.928351994818299,0.03496982842399163,0.004245907496826868,0.02673735727875568,0.005694911982126779,1,1,0.84,0.08,0.04,0.04,0.0,0.5062180658661063,1,0.8855555555555555,0.07777777777777778,0.03,0.0044444444444444444,0.0022222222222222222,0.48165939696895005,0.15994540871083884
37,3963,American Institute Of Business,2,8,1,2,999,3560.0209999999997,0,1019,15666.0,0,0.44931505648051384,4706.0,,10531.0,0.31130001,,"$3,055,619 ",0.017142856,0.014857143,0.010285715,0.0,83.59375,0.0,0.0,0.0,16.40625,0.0,0.0,43572.98474945534,0.18776495000000007,0.8022059591666666,-0.31137461050000004,0.49083134866666656,15666.0,0,0.51263865,0.8217294279262574,0.31130001,0.6820634045593715,Medium,3,2,2,0.25269839511729714,0.5002684534098997,0.21839834464403926,0.01918838230944677,0.009446424519317273,2,3,0.12,0.32,0.44,0.12,0.0,0.7296272579491212,2,0.2111111111111111,0.48444444444444446,0.2833333333333333,0.021111111111111112,0.0,0.7293364191802185,0.5120681470488105
38,21136,American Intercontinental University,3,10,1,2,5,1500.0024,0,11719,11728.398000000001,0,0.186132682,5730.4404,,17288.162,,,"$17,512,909 ",0.038292844,0.36411294,0.13203038,0.0,76.08695999999999,0.0,0.0,0.0,23.913044,0.0,0.0,29989.550679205848,0.143595464,0.5213385345833333,-0.72748720125,-0.20614866666666665,11728.398000000001,0,0.32821728,0.8217294279262574,0.3418269413517917,0.6227707779298661,Below Average,2,3,3,0.1528518304688895,0.17172957822594015,0.6330995568349556,0.04121122550330763,0.001107808966907156,3,3,0.08,0.36,0.52,0.04,0.0,0.5825982662740391,2,0.06222222222222222,0.7233333333333334,0.18,0.03333333333333333,0.0011111111111111111,0.5940531511043659,0.44450958654654565
39,2114,American International College,2,6,1,1,5,4906.4707,0,1513,30940.0,0,0.448717949,5700.0,880.0,18044.0,0.32210001,,"$16,231,464 ",0.014519056,0.20871143,0.055353902,0.729927,24.087591,32.48175,8.394160300000001,9.4890509,5.4744525,19.343065,0.0,32959.64125560538,0.23091442200000004,0.8362741295833334,-0.3663189490416667,0.4699551805416667,30940.0,0,0.609524729,0.8217294279262574,0.32210001,0.8663240345734693,Medium,3,3,3,0.046508280790121946,0.12860714776138693,0.5798877334796673,0.23498854639993771,0.010008291568885969,3,3,0.0,0.16,0.68,0.16,0.0,0.8404523325626447,3,0.0044444444444444444,0.06,0.8555555555555555,0.07777777777777778,0.0022222222222222222,0.8270704232425063,0.2702889882299073
40,7572,American Musical & Dramatic Academy,2,8,1,1,999,9481.4229,0,1365,32620.0,0,0.44931505648051384,7984.0,,29726.0,0.73970002,,"$11,196,554 ",0.027303752999999997,0.073378839,0.059726960999999995,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20928.518791451734,-0.4407817799999999,0.5944545125,-0.6454612235,-0.05100671099999998,32620.0,0,0.871248365,0.8217294279262574,0.73970002,0.6682145526966883,Below Average,2,2,2,0.05633404980975508,0.7138740175713105,0.22467174500544307,0.005080936727023686,3.925088646768648e-05,3,3,0.08,0.36,0.52,0.04,0.0,0.6428347399395566,3,0.13,0.27666666666666667,0.3844444444444444,0.15777777777777777,0.051111111111111114,0.6643130272722789,0.18223620861434706
41,3726,American National University,3,10,1,3,999,5557.2642,0,2443,11550.0,0,0.39151305700000005,4533.2588,,19723.502,,,"$8,648,352 ",0.012219958999999999,0.23625255,0.005702648,0.0,48.913044,35.434784,0.0,0.0,15.652173999999999,0.0,0.0,20980.392156862745,0.08575110399999998,0.2801918224583333,-0.7904122704166667,-0.5102204479583334,11550.0,0,0.182029879,0.8217294279262574,0.24093961989458276,0.38959242324420523,Worst,1,1,1,0.6299654495266439,0.30189003600590625,0.06463805786283576,0.0032873022387499944,0.00021915436586430575,1,1,0.64,0.32,0.04,0.0,0.0,0.30514915994499614,1,0.9644444444444444,0.022222222222222223,0.013333333333333334,0.0,0.0,0.31733323035119587,0.24259032247474746
42,1434,American University ,2,4,1,3,2,10360.741,0,7340,41833.0,0,0.7998442370000001,11074.0,1245.0,24281.0,0.56879997,,"$136,797,000 ",0.038940538,0.06928609299999999,0.046833888,5.489478599999999,18.572735,0.0,5.397987400000001,6.9533396,6.1299176,57.456539,0.0,39349.29404542664,-0.163435805,1.2622705145833335,-0.36500387525,0.8972666393333335,41833.0,0,1.314964975,0.8217294279262574,0.56879997,1.2895658853330518,Good,4,5,5,0.00013039134915046697,0.01830442976436804,0.07529140164942497,0.40882524159150213,0.4974485356455544,5,5,0.0,0.0,0.0,0.36,0.64,1.2895417752894844,4,0.0,0.0,0.025555555555555557,0.7633333333333333,0.2111111111111111,1.291953777907318,0.30174037591933006
43,2115,Amherst College,2,2,1,1,1,21715.02,0,1785,48526.0,0,0.957805907,11690.0,1449.0,1936.0,0.85720003,,"$41,297,097 ",0.11209439,0.07846608,0.068436578,30.985915999999996,0.0,0.0,5.6338024,4.9295774,22.535211999999998,35.915493,0.0,54185.35127055306,-0.10931061499999997,1.4637078379166668,-0.30211159308333335,1.1615962448333335,48526.0,0,1.4479886409999998,0.8217294279262574,0.85720003,1.476937176371012,Best,5,5,5,9.261337995620044e-05,0.0016253034677687587,0.01820895086107261,0.23728795761419774,0.7427851746770048,5,5,0.0,0.0,0.0,0.28,0.72,1.4121136746548648,5,0.0011111111111111111,0.0,0.0011111111111111111,0.16777777777777778,0.83,1.3975045964772272,0.3016337299420242
44,1784,Ancilla Domini College,2,9,2,2,999,4670.9795,0,424,13730.0,0,0.10179640699999999,3819.0,,14637.0,,,"$2,085,376 ",0.00422833,0.027484143,0.031712472,1.3888888000000001,26.388889000000002,1.3888888000000001,29.166665999999996,9.722222300000002,15.277776999999999,16.666666,0.0,35072.14206437292,-0.05584235999999998,0.4884774666666667,-0.48231298875000006,0.006164477916666633,13730.0,0,0.49263452999999996,0.8217294279262574,0.3173242342762503,0.4532072004058257,Worst,1,2,2,0.255580557474459,0.4947683054794207,0.24940265052365657,0.00021711974921103183,3.136677325278142e-05,2,2,0.36,0.6,0.04,0.0,0.0,0.5231703238983766,1,0.72,0.2111111111111111,0.06555555555555556,0.0033333333333333335,0.0,0.5909764753248646,0.3557738285991746
45,1785,"Anderson University of Anderson, IN",2,6,1,2,4,6876.3911,0,2016,26850.0,0,0.567849687,6395.0,1030.0,20389.0,0.44549999,,"$17,189,000 ",0.00430622,0.042583734000000005,0.008133971,10.0,22.058823,6.470588200000001,2.647059,14.705882,7.352941,36.764706,0.0,43951.165371809104,-0.28144729499999993,0.6908698799999999,-0.5341753558333333,0.15669452416666663,26850.0,0,0.8822761450000001,0.8217294279262574,0.44549999,0.9243153156212028,Below Average,2,3,3,0.006951593219369505,0.14643581956799306,0.5891955194577383,0.24236860044919148,0.015048467305707637,3,3,0.0,0.04,0.72,0.2,0.04,0.7604191800005875,2,0.0,0.6533333333333333,0.3055555555555556,0.04,0.0011111111111111111,0.9113034670165029,0.25730721787709493
46,3418,"Anderson University of Anderson, SC",2,8,1,3,999,4117.2671,0,2652,23750.0,0,0.413793103,6409.0,1010.0,15131.0,0.34979999,,"$10,377,856 ",0.009298999,0.12017167,0.006437768000000001,21.153845,34.615383,1.2820513,12.179487,0.0,1.9230769,28.846153,0.0,36215.666327568666,-0.13978065699999997,0.7296226299999999,-0.5294899425,0.2001326874999999,23750.0,0,0.689134092,0.8217294279262574,0.34979999,0.6348914024090542,Medium,3,2,2,0.09361223353288987,0.6933807752811341,0.18755694890310787,0.02495345436028178,0.0004965879225863459,3,3,0.0,0.4,0.6,0.0,0.0,0.7055878344370112,3,0.034444444444444444,0.2477777777777778,0.71,0.0077777777777777776,0.0,0.7045892224494108,0.3072095284210526
47,2238,Andrews University,2,6,1,2,4,9362.6172,0,1905,26262.0,0,0.603603604,4961.0,1075.0,16210.0,0.62489998,,"$30,487,906 ",0.088709675,0.20276497,0.087557606,20.256411,11.282051,14.871795,1.0256411,4.6153846,30.512819,15.897435999999999,1.5384617,47368.42105263158,-0.016588561999999987,0.9155100237499999,-0.44876518433333334,0.46674483941666656,26262.0,0,0.682908065,0.8217294279262574,0.62489998,0.9869062726950802,Medium,3,3,3,0.023387931022575324,0.07892200946033084,0.6381811407388425,0.2347337781104205,0.024775140667830788,3,3,0.0,0.16,0.64,0.2,0.0,0.9238456846734638,3,0.011111111111111112,0.15,0.38666666666666666,0.38,0.07222222222222222,0.9284759338080153,0.34860636042571014
48,6661,Angelina College,1,9,2,3,999,2424.1592,0,5490,3330.0,1,0.09052333800000001,5329.0,,5372.0,,685.18945,"$12,552,969 ",0.007706256,0.14551224,0.08000906599999999,0.25252524,17.676767,36.363636,6.060606,13.636363000000001,9.090909,6.313131299999999,10.606060000000001,33844.46878422782,0.19449754599999997,0.5027184496666667,-0.6018886175,-0.09917016783333332,3330.0,0,0.3293876265,0.8217294279262574,0.24595370632500166,0.43104499695910775,Below Average,2,2,2,0.40710726490740223,0.4834749958763934,0.1081827308362209,0.0011430663810269943,9.194199895649431e-05,2,2,0.44,0.52,0.04,0.0,0.0,0.5267769755422408,2,0.4022222222222222,0.5222222222222223,0.07555555555555556,0.0,0.0,0.5528473478345065,1.509665014014014
49,3541,Angelo State University,1,5,1,3,5,5329.147,0,5473,6702.0,1,0.297486034,6867.0,965.0,9452.0,0.19509999,9270.166,"$43,654,453 ",0.01039321,0.051966049,0.195912,7.1100917,19.495413,9.4036694,1.3761468000000001,0.34403670000000003,14.908257,47.362384999999996,0.0,45454.545454545456,0.15607405000000002,0.85468894875,-0.41371733187500004,0.44097161687499997,6702.0,0,0.5741559629999999,0.8217294279262574,0.19509999,0.8128231515331293,Medium,3,3,3,0.0020558489973764617,0.22339020318850725,0.5134049468176101,0.25958145428876095,0.001567546707745397,3,3,0.0,0.28,0.72,0.0,0.0,0.837128721404476,3,0.0022222222222222222,0.07111111111111111,0.9055555555555556,0.017777777777777778,0.0033333333333333335,0.816951327377621,1.2752744684422561
50,2117,Anna Maria College,2,6,1,1,5,4696.1489,0,1143,34060.0,0,0.46899224799999994,3553.0,,20412.0,0.2244,,"$5,934,327 ",0.016311166999999998,0.027603513,0.03136763,3.4653466,20.79208,11.386139,2.4752476000000003,49.009899,0.49504951,12.376238,0.0,32286.995515695064,-0.05817984600000002,1.1396306504166667,-0.32216938225,0.8174612681666666,34060.0,0,0.87514369,0.8217294279262574,0.2244,0.8570748107043693,Good,4,3,3,0.043959484558255615,0.07949504920743025,0.6944079820965564,0.17659366135220664,0.005543822785551034,3,3,0.04,0.24,0.56,0.12,0.04,1.050313336237512,3,0.03,0.16777777777777778,0.40444444444444444,0.2733333333333333,0.12444444444444444,1.0556439362509142,0.3345950236102956
51,2058,Anne Arundel Community College,1,9,2,3,999,3845.0366,0,16463,6650.0,1,0.156218905,6769.0,,12448.0,,195.65768,"$64,188,614 ",0.029419268,0.11631664,0.022957232,0.92748737,26.053963,12.816189,46.205734,4.5531197,4.3844857,0.84317034,4.215851799999999,31150.038080731145,-0.23960682700000002,0.78615057125,-0.5285590570833333,0.2575915141666667,6650.0,0,0.8868328350000001,0.8217294279262574,0.27063821231523755,0.6629082473459574,Medium,3,2,2,0.04718593244798602,0.648705300607633,0.30059130899268754,0.0029588463189439184,0.0005586116327493546,2,2,0.12,0.76,0.12,0.0,0.0,0.7492831396914602,3,0.034444444444444444,0.13777777777777778,0.8188888888888889,0.008888888888888889,0.0,0.6870820498556481,1.182181310150376
52,1113,Antelope Valley College,1,9,2,4,999,2081.8438,0,14262,1104.0,1,0.2864222,8477.0,,5395.0,,,"$29,940,103 ",0.056034900000000006,0.14561318,0.21289384,0.71633238,17.90831,11.747850999999999,46.131805,3.5816619,7.020057700000001,3.7249284,9.169054,24008.651766402312,-0.13855854999999995,0.5532590616666666,-0.6903788937500001,-0.13711983208333345,1104.0,0,0.5560734780000001,0.8217294279262574,0.2961028576543767,0.645392801041889,Below Average,2,2,2,0.05735346588251159,0.6923927644689453,0.24341284370504038,0.006062950881836475,0.0007779750616663713,2,2,0.0,0.76,0.24,0.0,0.0,0.5965372562682653,2,0.0077777777777777776,0.8633333333333333,0.1288888888888889,0.0,0.0,0.5973457132724015,5.011404544082126
53,24,Anthem College And The Bryman School Of Arizona,3,10,1,4,999,1968.5941,0,7288,,0,0.744048539,3628.0640000000003,,25689.775,,,"$8,808,808 ",0.028368793,0.22466254,0.24090597,0.0,0.0,68.86254100000001,0.0,0.0,21.080368,0.0,10.057093,27430.91095189355,0.21751647100000002,0.4394458885,-0.6982421783333334,-0.25879628983333336,3879.2,0,0.26460482900000004,0.8217294279262574,0.24765038749458396,0.5902868762549051,Worst,1,2,1,0.4492160149220528,0.3548691352346055,0.11354497686271604,0.07931108320228199,0.0030587897783435243,1,1,0.76,0.12,0.12,0.0,0.0,0.45223115054154456,1,0.8677777777777778,0.09888888888888889,0.03222222222222222,0.0011111111111111111,0.0,0.4470652069715914,1.1328260685192824
54,111,Anthem Institute,3,12,3,1,999,2703.5679,0,1724,,0,0.624161074,4317.0,,25091.047000000002,,,"$1,625,179 ",0.10302321,0.10376459,0.097768784,0.0,4.619861599999999,0.0,0.0,0.14550745,94.83448800000001,0.0,0.4001455,31265.306122448976,0.14483042,0.6952357158333333,-0.5523671270833334,0.14286858874999997,5693.2,0,0.5192124585,0.48172032780755625,0.09634327201065478,0.8227853450091234,Below Average,2,3,3,0.09010035545695375,0.28878424218271465,0.4159607011576111,0.0002980176663756084,0.2048566835363449,2,2,0.24,0.44,0.28,0.04,0.0,0.6560443899211252,2,0.10333333333333333,0.7244444444444444,0.15555555555555556,0.016666666666666666,0.0,0.6571901381942886,1.2211686148973044
55,12891,Antonelli College,3,11,2,3,999,27655.375,0,921,15980.0,0,0.24742268,3732.95,,22153.051,,,"$4,659,753 ",0.007905139,0.46508563,0.005270092,27.411167,1.5228426000000002,20.812182999999997,0.0,0.0,28.934009999999997,21.319798000000002,0.0,25904.31738623104,0.0004078980000000454,0.29624274745833334,-0.7638476154166667,-0.46760486795833334,15980.0,0,0.3307188605,0.48172032780755625,0.20004071184666664,0.2193083059569354,Worst,1,1,1,0.935710256105356,0.044867710075921455,0.01926716318589573,0.00015171615318381747,3.1544796430322525e-06,1,1,0.48,0.36,0.16,0.0,0.0,0.3451082301859737,1,0.88,0.07555555555555556,0.03888888888888889,0.005555555555555556,0.0,0.3538307999326561,0.18538344646954527
56,2906,Appalachian State University,1,5,1,3,3,6868.4453,0,16025,6553.0,1,0.685714286,7657.0,1150.0,6845.0,0.36770001,3780.4121,"$119,126,772 ",0.009081902,0.029474901,0.009494716,13.205129000000001,21.581198,5.299145200000001,5.811965900000001,5.854700599999999,8.4188032,39.82906,0.0,43936.17021276596,-0.26201507600000007,0.80074166875,-0.40912755175000004,0.39161411699999993,6553.0,0,1.0842265750000002,0.8217294279262574,0.36770001,1.0038198060365802,Medium,3,4,3,0.00030112781706107645,0.07752509875192554,0.45116055174810793,0.44629577111865915,0.024717450564246353,3,3,0.0,0.04,0.68,0.28,0.0,0.8842025648568638,4,0.0,0.042222222222222223,0.41888888888888887,0.4955555555555556,0.043333333333333335,1.0016266788924848,1.22194669426217
